Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBathrooms,HouseAge,RemodAge,GarageAge,OverallScore,SFPerRoom,GarageAreaPerCar,LotAreaPerSF,TotalPorchSF,HasPool,HasFireplace,HasBsmt,HasGarage,HasMasVnr,SalePrice_log
753,2.995732273553991,3,4.3694478524670215,9.130864170474386,1,1,0,3,0,4,0,5,2,2,0,2,6,5,1997,1997,1,1,12,13,2,0.0,3,4,2,4,3,1,2,7.0909098220799835,6,0.0,5.634789603169249,1479.0,1,5,1,4,7.309212365692763,0.0,0.0,7.309212365692763,1,0.0,2,0,3,0.6931471805599453,4,6,6,0,0,1,1997.0,2,2,576,3,3,2,5.1298987149230735,3.332204510175204,0.0,0.0,0.0,0.0,0,4,1,0.0,7,2006,8,4,217000.0,7.997326822998097,3,9,9,2.302585092994046,11,5.517452896464707,288.0,1.8216518047816233,5.278114659230517,0.0,0,0.6931471805599453,0.6931471805599453,0,12.28765724080691
754,4.0943445622221,3,4.382026634673881,9.234056898593499,1,1,3,3,0,4,0,16,2,2,0,5,8,5,2005,2005,1,1,12,13,1,5.187385805840755,4,3,2,4,3,2,6,0.0,6,0.0,6.93828448401696,1030.0,1,4,1,4,6.945051063725834,6.966967138613983,0.0,7.6487397889562425,0,0.0,2,1,3,0.6931471805599453,5,8,6,1,4,1,2005.0,2,3,878,3,3,2,5.262690188904886,3.970291913552122,0.0,0.0,0.0,0.0,0,4,1,0.0,3,2006,8,4,275500.0,8.048149101665201,3,1,1,0.6931471805599453,13,5.569298247276406,292.6666666666667,1.5853171096372562,5.501258210544727,0.0,1,0.6931471805599453,0.6931471805599453,1,12.526346537332584
755,2.995732273553991,3,4.110873864173311,8.978408314628894,1,1,3,3,0,4,0,12,2,2,0,2,6,8,1969,2005,1,1,9,10,2,0.0,3,3,1,3,3,3,2,6.0867747269123065,3,6.159095388491933,4.7535901911063645,1026.0,1,4,1,4,6.933423025730715,0.0,0.0,6.933423025730715,1,0.0,1,0,3,0.6931471805599453,4,5,6,0,0,5,1969.0,2,2,440,3,3,2,5.147494476813453,3.8918202981106265,0.0,0.0,0.0,0.0,0,4,1,0.0,7,2009,8,4,156000.0,7.62657020629066,2,40,4,3.713572066704308,14,5.323985113296614,220.0,2.0449852888981788,5.393627546352362,0.0,0,0.6931471805599453,0.6931471805599453,0,11.957617696467539
756,5.075173815233827,1,3.5263605246161616,8.080237416216702,1,2,3,3,0,4,0,21,2,2,4,5,6,5,1999,1999,1,1,8,8,1,6.796823718274855,3,3,2,4,3,3,2,5.945420608606575,6,0.0,5.855071922202427,729.0,1,4,1,4,6.60934924316738,6.593044534142437,0.0,7.293697720601438,0,0.0,2,1,3,0.6931471805599453,3,6,6,0,0,5,1999.0,3,2,440,3,3,2,0.0,3.2188758248682006,0.0,0.0,0.0,0.0,0,4,1,0.0,3,2009,8,4,172500.0,7.696212639346407,3,10,10,2.3978952727983707,11,5.5019382513733825,220.0,0.7865396956152648,3.2188758248682006,0.0,0,0.6931471805599453,0.6931471805599453,1,12.058158312538197
757,4.0943445622221,3,4.219507705176107,9.284426915328881,1,1,0,3,0,4,0,5,2,2,0,5,8,5,2007,2007,1,1,12,13,2,0.0,4,3,2,4,3,0,2,3.044522437723423,6,0.0,6.741700694652055,866.0,1,5,1,4,6.763884908562435,6.805722553416985,0.0,7.477604243197589,0,0.0,2,1,3,0.6931471805599453,4,7,6,0,0,1,2007.0,2,2,578,3,3,2,4.976733742420574,4.663439094112067,0.0,0.0,0.0,0.0,0,4,1,0.0,4,2009,8,4,212000.0,7.876258882303226,3,2,2,1.0986122886681098,13,5.531694094142275,289.0,1.806822672131292,5.521460917862246,0.0,0,0.6931471805599453,0.6931471805599453,0,12.264346270624157
758,4.0943445622221,3,4.2626798770413155,9.360138737064577,1,1,0,3,0,1,0,19,2,2,0,5,6,5,1978,1978,3,1,6,6,0,5.796057750765372,3,3,1,3,3,2,5,6.0844994130751715,6,0.0,5.459585514144159,672.0,1,3,1,4,6.51025834052315,6.5722825426940075,0.0,7.234177179749849,0,0.0,2,1,3,0.6931471805599453,3,6,6,1,3,1,1978.0,0,2,440,3,3,2,5.817111159963204,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,4,2010,8,0,158900.0,7.629489916393995,3,32,32,3.4965075614664802,11,5.442417710521793,220.0,2.125961557314729,5.817111159963204,0.0,1,0.6931471805599453,0.6931471805599453,1,11.97603664577121
759,5.075173815233827,1,3.1780538303479458,7.731930721948486,1,2,3,3,0,4,0,21,2,2,3,5,7,5,1999,1999,1,1,8,8,1,5.8888779583328805,3,3,2,4,3,3,0,6.309918278226516,6,0.0,5.278114659230517,744.0,1,4,1,4,6.6293632534374485,6.61338421837956,0.0,7.313886831633462,0,0.0,2,1,3,0.6931471805599453,3,6,6,0,0,5,1999.0,3,2,440,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,0.0,8,2008,8,4,179400.0,7.716460800176355,3,9,9,2.302585092994046,12,5.522127362405407,220.0,0.4180438903150246,0.0,0.0,0,0.6931471805599453,0.6931471805599453,1,12.097378802727306
760,4.0943445622221,3,4.174387269895637,9.413852481341165,1,1,0,3,0,4,0,15,2,2,0,5,8,5,1995,1995,1,1,12,13,1,6.2422232654551655,4,3,2,4,3,0,3,4.04305126783455,0,4.174387269895637,7.089243155027514,1318.0,1,5,1,4,7.191429330036379,7.093404625868766,0.0,7.836369760545124,0,0.0,2,1,4,0.6931471805599453,4,9,6,1,3,1,1995.0,2,3,752,3,3,2,5.407171771460119,4.59511985013459,0.0,0.0,0.0,0.0,0,4,1,0.0,11,2007,8,4,290000.0,8.255568653283746,3,12,12,2.5649493574615367,13,5.639145183208905,250.66666666666666,1.5774827207960411,5.771441123130016,0.0,1,0.6931471805599453,0.6931471805599453,1,12.577639650232573
761,2.995732273553991,3,4.248495242049359,9.116029692504942,1,1,3,3,0,4,0,12,2,2,0,2,6,6,1959,1959,3,1,13,14,2,0.0,3,3,1,3,3,3,5,6.418364935936212,6,0.0,5.53338948872752,864.0,1,5,1,4,6.761572768804055,0.0,0.0,6.761572768804055,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,0,5,2008.0,3,1,300,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,4,3,6.111467339502679,10,2009,8,4,127500.0,7.454719949364001,1,50,50,0.6931471805599453,12,5.152134856369956,300.0,2.354456923700886,0.0,0.0,0,0.6931471805599453,0.6931471805599453,0,11.755879486687116
762,3.4011973816621555,4,4.0943445622221,8.840869624091395,1,1,3,3,0,2,0,3,1,2,0,2,5,5,1924,1950,1,1,13,14,2,0.0,3,3,2,3,3,2,3,6.0063531596017325,6,0.0,6.608000625296087,1145.0,1,3,1,4,7.170888478512505,0.0,0.0,7.170888478512505,0,0.0,1,0,2,0.6931471805599453,2,5,2,0,0,5,1965.0,3,2,440,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,0.0,10,2009,8,4,100000.0,7.802209316247118,1,85,59,3.8066624897703196,10,5.561450566078405,220.0,1.669981145578889,0.0,0.0,0,0.6931471805599453,0.6931471805599453,0,11.51293546492023
763,4.0943445622221,1,4.276666119016055,9.064157861798101,1,1,3,3,0,4,0,21,2,2,0,5,7,5,2009,2009,1,1,12,13,2,0.0,3,3,2,4,3,2,2,3.2188758248682006,6,0.0,6.597145701886651,756.0,1,5,1,4,6.638567789166521,6.664409020350408,0.0,7.344072850573066,0,0.0,2,1,3,0.6931471805599453,4,7,6,0,0,1,2009.0,3,2,614,3,3,2,5.135798437050262,3.828641396489095,0.0,0.0,0.0,0.0,0,4,1,0.0,6,2010,2,4,215200.0,7.741967899820685,3,1,1,0.6931471805599453,12,5.3981627015177525,307.0,1.7200850112250352,5.3706380281276624,0.0,0,0.6931471805599453,0.6931471805599453,0,12.279327754099118
764,4.0943445622221,3,4.406719247264253,9.151651375627504,1,1,3,3,0,4,0,15,2,2,0,5,8,5,1999,1999,1,1,12,13,1,6.513230110912307,4,3,2,4,3,2,2,7.059617628291383,6,0.0,4.499809670330265,1252.0,1,5,1,4,7.145196134997171,7.001245622069476,0.0,7.768533300926033,1,0.0,2,1,3,0.6931471805599453,4,8,6,1,4,1,1999.0,2,3,856,3,3,2,0.0,4.859812404361672,0.0,0.0,5.198497031265826,0.0,0,4,1,0.0,7,2009,8,4,337000.0,8.193400231952097,4,10,10,2.3978952727983707,13,5.689091759246198,285.3333333333333,1.3831180747014697,5.733341276897746,0.0,1,0.6931471805599453,0.6931471805599453,1,12.727841176689147
765,4.787491742782046,3,3.4011973816621555,9.164191715950203,1,1,0,3,0,1,0,24,2,2,4,2,8,5,1995,1996,3,1,3,3,2,0.0,4,4,2,4,4,0,3,6.082218910376446,2,6.964135612418245,0.0,1494.0,1,5,1,4,7.309212365692763,0.0,0.0,7.309212365692763,1,0.0,1,1,2,0.6931471805599453,5,6,6,1,4,1,1995.0,0,2,481,3,3,2,0.0,3.4339872044851463,0.0,0.0,5.37989735354046,0.0,0,4,1,0.0,4,2006,8,4,270000.0,8.002359546252707,3,11,10,2.4849066497880004,13,5.517452896464707,240.5,1.8549793502574399,5.5093883366279774,0.0,1,0.6931471805599453,0.6931471805599453,0,12.506180941677357
766,2.995732273553991,3,4.31748811353631,9.587886000086213,1,1,0,3,0,4,0,21,2,2,0,2,9,5,2008,2008,1,1,12,13,3,5.652489180268651,4,3,2,4,3,3,6,0.0,6,0.0,7.312553498102598,1498.0,1,5,1,4,7.317212408359839,0.0,0.0,7.317212408359839,0,0.0,2,0,2,0.6931471805599453,5,6,6,1,4,1,2008.0,0,2,592,3,3,2,0.0,5.1647859739235145,0.0,0.0,0.0,0.0,0,4,1,0.0,8,2008,6,5,264132.0,8.007700012884026,2,0,0,0.0,14,5.5254529391317835,296.0,2.2706735917263745,5.1647859739235145,0.0,1,0.6931471805599453,0.6931471805599453,1,12.484208043148733
767,4.0943445622221,3,4.382026634673881,9.251578279992428,1,1,3,3,0,4,0,14,2,2,0,5,7,5,1988,1988,1,1,6,6,1,3.7612001156935624,3,3,1,4,3,3,2,5.978885764901122,6,0.0,6.375024819828097,980.0,1,3,1,4,6.887552571664617,6.5998704992128365,0.0,7.446585099157725,0,0.0,2,1,3,0.6931471805599453,3,7,6,1,3,1,1988.0,3,2,496,3,3,2,5.43372200355424,4.204692619390966,5.056245805348308,0.0,0.0,0.0,0,2,3,6.2166061010848646,3,2010,8,4,196500.0,7.898782356970309,3,22,22,3.1354942159291497,12,5.500674950102412,248.0,1.8049931808347024,6.111467339502679,0.0,1,0.6931471805599453,0.6931471805599453,1,12.188422799337028
768,3.912023005428146,3,4.31748811353631,9.434123718577732,1,1,0,3,0,4,0,11,2,2,0,0,6,7,1940,1985,1,1,12,13,2,0.0,3,3,1,4,3,2,0,6.493753839851686,6,0.0,5.780743515792329,983.0,1,5,1,4,6.890609120147166,6.643789733147672,0.0,7.4673710669175595,1,0.0,2,0,4,0.6931471805599453,3,7,4,0,0,1,1989.0,3,1,423,3,3,2,5.5053315359323625,0.0,5.056245805348308,0.0,0.0,0.0,0,4,3,7.170888478512505,7,2008,8,4,160000.0,7.913155185928068,3,68,23,2.995732273553991,13,5.521460917862246,423.0,1.966752651660172,5.996452088619021,0.0,0,0.6931471805599453,0.6931471805599453,0,11.982935344196433
769,2.995732273553991,3,4.248495242049359,9.116029692504942,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2004,2005,3,1,12,13,2,0.0,4,3,2,4,3,3,2,3.2188758248682006,6,0.0,7.515889085215125,1860.0,1,5,1,4,7.515344571180436,0.0,0.0,7.515344571180436,0,0.0,2,0,3,0.6931471805599453,4,8,6,1,4,1,2004.0,0,2,484,3,3,2,4.795790545596741,3.5263605246161616,0.0,0.0,0.0,0.0,0,4,1,0.0,10,2006,8,4,216837.0,8.215006432761575,2,2,1,1.0986122886681098,12,5.4359030295006,242.0,1.6006851213245057,5.0369526024136295,0.0,1,0.6931471805599453,0.6931471805599453,0,12.28690580994122
770,4.0943445622221,3,3.8501476017100584,10.887511696444374,1,1,1,1,0,1,1,22,2,2,0,5,8,5,2003,2003,3,1,5,15,1,6.403574197934815,5,3,2,4,3,1,0,7.256297239690681,6,0.0,5.459585514144159,1650.0,1,5,1,4,7.432483807917119,7.371489295214277,0.0,8.095293776844649,1,0.0,3,1,4,0.6931471805599453,5,12,4,1,4,3,2003.0,0,3,841,3,3,2,6.222576268071369,3.6109179126442243,0.0,0.0,5.351858133476067,0.0,0,4,1,0.0,6,2010,8,4,538000.0,8.502891406705377,5,7,7,2.0794415416798357,13,5.610387127056648,280.3333333333333,2.792217919599725,6.620073206530356,0.0,1,0.6931471805599453,0.6931471805599453,1,13.195615697878253
771,4.442651256490317,3,4.2626798770413155,8.889032571874742,1,1,0,3,0,1,0,19,2,2,0,6,5,5,1982,1982,3,1,13,14,2,0.0,3,3,1,4,3,0,2,6.530877627725885,6,0.0,5.159055299214529,858.0,1,3,1,4,6.754604099487962,0.0,0.0,6.754604099487962,1,0.0,1,0,2,0.6931471805599453,3,5,6,0,0,5,1983.0,3,2,576,3,3,2,4.795790545596741,0.0,0.0,0.0,0.0,0.0,0,4,1,0.0,4,2009,8,4,134900.0,7.447751280047908,2,27,27,3.295836866004329,10,5.145166187053862,288.0,2.1344284723867792,4.795790545596741,0.0,0,0.6931471805599453,0.6931471805599453,0,11.812296455066814
772,2.995732273553991,3,4.204692619390966,9.09121894106832,1,1,3,3,0,4,0,7,2,2,0,2,4,5,1951,1951,1,1,13,14,2,0.0,3,3,1,2,2,3,3,6.729824070489475,6,0.0,0.0,836.0,1,3,1,1,7.106606137727303,0.0,0.0,7.106606137727303,0,0.0,1,0,2,0.6931471805599453,3,6,6,0,0,5,1951.0,3,2,396,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,0.0,4,2006,0,4,102000.0,7.628517626575055,1,55,55,4.02535169073515,9,5.314846668499247,198.0,1.984612803341017,0.0,0.0,0,0.6931471805599453,0.6931471805599453,0,11.532737896139919
773,4.382026634673881,3,4.543294782270004,8.964311948124514,1,1,3,3,0,4,0,7,2,2,0,7,6,5,1976,1976,1,1,9,10,2,0.0,3,3,1,3,3,0,0,6.0473721790462776,1,4.852030263919617,6.175867270105761,1029.0,1,3,1,4,7.018401799069201,0.0,0.0,7.018401799069201,1,0.0,1,0,3,0.6931471805599453,3,6,6,1,3,5,1976.0,3,2,672,3,3,2,4.976733742420574,0.0,0.0,0.0,0.0,0.0,0,2,1,0.0,3,2010,8,0,107000.0,7.671360923190644,2,34,34,3.5553480614894135,11,5.2266423298411455,336.0,1.9459101490553132,4.976733742420574,0.0,1,0.6931471805599453,0.6931471805599453,0,11.580593459194764
774,2.995732273553991,3,4.248495242049359,9.225228984469933,1,1,3,3,0,4,0,12,1,2,0,2,5,5,1958,1958,1,1,13,14,2,0.6931471805599453,3,3,1,3,3,3,5,6.124683390894205,6,0.0,6.124683390894205,912.0,1,5,1,0,6.815639990074331,0.0,0.0,6.815639990074331,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,0,1,1958.0,2,1,275,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,0.0,7,2007,0,4,114500.0,7.508787170634276,1,49,49,3.912023005428146,10,5.206202077640231,275.0,2.409588994395602,0.0,0.0,0,0.6931471805599453,0.6931471805599453,1,11.648338835562747
775,2.995732273553991,3,4.700480365792417,9.56282655529346,1,1,3,3,0,0,0,16,2,2,0,2,8,5,2006,2006,3,1,12,13,1,5.929589143389895,4,3,2,4,3,0,6,0.0,6,0.0,7.568379267836522,1935.0,1,4,1,4,7.587310506022615,0.0,0.0,7.587310506022615,0,0.0,2,0,3,0.6931471805599453,4,9,6,1,4,1,2006.0,0,3,895,3,3,2,5.755742213586912,3.828641396489095,0.0,0.0,0.0,0.0,0,4,1,0.0,7,2007,6,5,395000.0,8.270781013162674,2,1,1,0.6931471805599453,13,5.390085928686396,298.3333333333333,1.975516049270845,5.8888779583328805,0.0,1,0.6931471805599453,0.6931471805599453,1,12.886643575525625
776,4.787491742782046,4,3.4657359027997265,8.411832675758411,1,1,3,3,0,2,0,11,2,2,4,2,6,5,1998,1998,3,1,12,13,1,5.771441123130016,3,3,2,5,3,3,2,6.7650389767805414,6,0.0,5.82600010738045,1204.0,1,5,1,4,7.093404625868766,0.0,0.0,7.093404625868766,1,0.0,2,0,2,0.6931471805599453,3,5,6,0,0,1,1998.0,0,2,412,3,3,2,0.0,5.5134287461649825,0.0,0.0,0.0,0.0,0,4,1,0.0,6,2009,8,4,162000.0,7.786551806428712,3,11,11,2.4849066497880004,11,5.483966713434666,206.0,1.3184280498896448,5.5134287461649825,0.0,0,0.6931471805599453,0.6931471805599453,1,11.995357787034976
777,2.995732273553991,3,4.454347296253507,9.324561516066206,1,1,0,3,0,4,0,5,2,2,0,2,7,5,2005,2006,1,1,12,13,1,5.484796933490655,4,3,2,4,3,0,2,3.044522437723423,6,0.0,7.374629015218945,1614.0,1,5,1,4,7.3864708488298945,0.0,0.0,7.3864708488298945,0,0.0,2,0,3,0.6931471805599453,4,7,6,0,0,1,2005.0,2,3,865,3,3,2,4.976733742420574,4.0943445622221,0.0,0.0,0.0,0.0,0,4,1,0.0,7,2006,6,5,221500.0,8.07961802938984,2,1,0,0.6931471805599453,12,5.440560699774581,288.3333333333333,1.9380906672363114,5.318119993844216,0.0,0,0.6931471805599453,0.6931471805599453,1,12.308182383129823
778,2.995732273553991,3,4.605170185988092,9.499271663828395,1,1,0,3,0,4,0,19,2,2,0,2,5,5,1974,1974,3,1,6,10,2,0.0,3,3,1,3,3,3,0,6.637258031284457,6,0.0,4.634728988229636,864.0,1,3,1,4,6.795705775173514,0.0,0.0,6.795705775173514,1,0.0,1,0,3,0.6931471805599453,3,5,6,1,2,1,1974.0,3,2,440,3,3,2,5.488937726156687,0.0,0.0,0.0,0.0,0.0,0,2,1,0.0,6,2006,8,4,142500.0,7.471932078245122,2,32,32,3.4965075614664802,10,5.186267862739414,220.0,2.7035658886548815,5.488937726156687,0.0,1,0.6931471805599453,0.6931471805599453,0,11.86710429621008
779,4.499809670330265,2,4.0943445622221,9.035986984831405,1,1,3,3,0,4,0,20,1,2,2,2,5,5,1977,1977,1,1,9,10,1,5.771441123130016,3,3,3,0,0,4,4,0.0,4,0.0,0.0,0.0,1,3,1,4,7.61085279039525,0.0,0.0,7.61085279039525,0,0.0,2,0,4,1.0986122886681098,3,10,6,2,3,5,1977.0,3,2,630,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,0.0,10,2007,8,4,144000.0,7.61085279039525,2,30,30,3.4339872044851463,10,5.308267697401205,315.0,1.4251341944361546,0.0,0.0,1,0.0,0.6931471805599453,1,11.87757552297847
780,4.499809670330265,3,4.356708826689592,9.261983605128021,1,1,3,3,0,4,0,11,2,2,2,6,6,5,1977,1977,1,1,9,7,1,4.51085950651685,3,3,1,4,3,1,2,6.883462586413092,6,0.0,0.0,975.0,1,3,1,4,6.911747300251674,0.0,0.0,6.911747300251674,1,0.0,1,0,2,0.6931471805599453,3,4,6,0,0,1,1977.0,3,2,504,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,0.0,5,2006,8,4,135000.0,7.590346945602565,2,29,29,3.4011973816621555,11,5.5254529391317835,252.0,2.3502363048763466,0.0,0.0,0,0.6931471805599453,0.6931471805599453,1,11.813037464800539
781,2.995732273553991,3,4.143134726391533,8.971448463693834,1,1,3,3,0,4,0,8,2,2,0,2,7,5,1995,1996,1,1,6,6,1,3.6635616461296463,3,3,2,4,4,3,6,0.0,6,0.0,7.121252453244542,1237.0,1,4,1,4,7.133295954896068,0.0,0.0,7.133295954896068,0,0.0,2,0,3,0.6931471805599453,3,6,6,1,3,1,1995.0,0,2,402,3,3,2,5.3981627015177525,3.091042453358316,0.0,0.0,0.0,0.0,0,4,1,0.0,6,2007,8,4,176000.0,7.820037989458753,2,12,11,2.5649493574615367,12,5.341536485668013,201.0,1.8381525087977655,5.488937726156687,0.0,1,0.6931471805599453,0.6931471805599453,1,12.07824495582233
782,4.0943445622221,3,4.174387269895637,8.875287128108384,1,1,3,3,0,4,0,20,2,2,0,5,6,5,1992,1992,1,1,12,13,2,0.0,4,4,2,4,3,3,0,5.961005339623274,6,0.0,5.926926025970411,761.0,1,5,1,4,6.697034247666484,6.677083461247136,0.0,7.3796321526095525,0,0.0,2,1,3,0.6931471805599453,4,7,6,0,0,1,1992.0,2,2,484,3,3,2,0.0,4.8283137373023015,0.0,0.0,0.0,0.0,0,4,1,0.0,7,2006,8,4,175900.0,7.768110378525988,3,14,14,2.70805020110221,11,5.43372200355424,242.0,1.4956549754988309,4.8283137373023015,0.0,0,0.6931471805599453,0.6931471805599453,0,12.077676615757813
783,2.995732273553991,3,4.204692619390966,9.697999717710333,1,1,1,3,0,4,0,5,2,2,0,2,7,5,2001,2002,1,1,12,13,2,0.0,4,3,2,4,3,3,6,0.0,6,0.0,7.254177846456518,1413.0,1,5,1,4,7.265429723253953,0.0,0.0,7.265429723253953,0,0.0,2,0,3,0.6931471805599453,4,6,6,0,0,1,2001.0,2,2,605,3,3,2,0.0,3.5263605246161616,0.0,0.0,0.0,0.0,0,4,1,0.0,6,2009,8,4,187100.0,7.952615111651,2,8,7,2.1972245773362196,12,5.473670254025898,302.5,2.432569994456381,3.5263605246161616,0.0,0,0.6931471805599453,0.6931471805599453,0,12.139403856983334
784,4.442651256490317,3,4.290459441148391,9.116139576577355,1,1,0,3,0,0,0,11,2,2,0,6,5,6,1978,1978,1,1,9,10,1,4.653960350157523,3,4,2,4,3,0,2,7.001245622069476,6,0.0,0.0,1097.0,1,5,1,4,7.01211529430638,0.0,0.0,7.01211529430638,1,0.0,1,0,1,0.6931471805599453,4,4,6,1,3,1,1978.0,0,2,602,3,3,2,5.717027701406222,3.4339872044851463,0.0,0.0,0.0,0.0,0,4,1,0.0,7,2009,8,4,165500.0,7.699389406256737,2,31,31,3.4657359027997265,11,5.625820933186489,301.0,2.104024282270976,5.811140992976701,0.0,1,0.6931471805599453,0.6931471805599453,1,12.016732516077072
785,4.31748811353631,4,3.5553480614894135,8.748304912379623,1,0,3,3,0,4,0,17,2,2,0,4,6,6,1914,2001,1,1,13,15,2,0.0,3,3,1,3,3,3,6,0.0,6,0.0,6.610696044717759,742.0,1,5,1,4,6.60934924316738,6.610696044717759,0.0,7.302496423727326,0,0.0,2,0,3,0.6931471805599453,3,9,6,1,4,6,0.0,1,0,0,0,0,2,0.0,5.676753802268282,4.90527477843843,0.0,0.0,0.0,0,4,1,0.0,6,2008,8,4,128000.0,7.70796153183549,2,94,7,7.605392364814935,12,5.105271846391107,0.0,1.4458084886522984,6.054439346269371,0.0,1,0.6931471805599453,0.0,0,11.759793355371237
786,2.995732273553991,3,4.382026634673881,9.189116735524555,1,1,3,3,0,4,0,14,1,2,0,2,6,5,1967,1967,1,1,3,14,2,0.0,3,3,1,3,3,3,5,5.529429087511423,3,6.447305862541213,6.198478716492308,1372.0,1,3,1,4,7.201916317531627,0.0,0.0,7.201916317531627,0,0.0,2,0,3,0.6931471805599453,3,7,6,1,4,1,1967.0,3,2,457,3,3,2,0.0,0.0,0.0,0.0,5.288267030694535,0.0,0,4,1,0.0,9,2009,8,4,161500.0,7.906178840394815,2,42,42,3.7612001156935624,11,5.256006168476314,228.5,1.987200417992929,5.288267030694535,0.0,1,0.6931471805599453,0.6931471805599453,0,11.992266613576142
787,3.912023005428146,4,4.0943445622221,9.287301413112312,1,1,3,3,0,4,0,17,0,2,0,0,5,6,1915,1950,1,1,8,8,2,0.0,3,4,2,2,3,3,3,6.532334292222349,6,0.0,0.0,686.0,1,3,1,4,6.873163834212518,6.532334292222349,0.0,7.409741954080923,1,0.0,2,0,4,0.6931471805599453,3,7,6,0,0,5,1961.0,3,1,416,3,3,2,0.0,0.0,5.2832037287379885,0.0,0.0,0.0,0,4,3,7.0909098220799835,6,2010,8,4,139000.0,7.757051142032013,3,95,60,3.912023005428146,11,5.4638318050256105,416.0,1.8775594590313878,5.2832037287379885,0.0,0,0.6931471805599453,0.6931471805599453,0,11.842236406331555
788,4.0943445622221,3,4.330733340286331,9.224440496354964,1,1,0,3,0,4,0,20,2,2,0,5,7,5,2004,2004,1,1,12,13,2,0.0,4,3,2,4,3,3,2,6.48768401848461,6,0.0,5.707110264748875,956.0,1,5,1,4,6.862757913051401,7.029087564149662,0.0,7.642044402873258,1,0.0,2,1,4,0.6931471805599453,4,8,6,0,0,3,2004.0,2,2,618,3,3,2,0.0,3.828641396489095,0.0,0.0,0.0,0.0,0,4,1,0.0,1,2010,8,4,233000.0,8.019612794400267,4,6,6,1.9459101490553132,12,5.5626028611934215,309.0,1.5823960934817067,3.828641396489095,0.0,0,0.6931471805599453,0.6931471805599453,0,12.358798024384122
789,2.995732273553991,4,3.912023005428146,8.699514748210191,1,1,3,3,0,0,0,17,2,2,0,2,4,7,1954,2000,1,1,8,8,2,0.0,3,3,1,3,3,3,6,0.0,6,0.0,6.804614520062624,901.0,1,5,1,4,6.803505257608338,0.0,0.0,6.803505257608338,0,0.0,1,0,2,0.6931471805599453,3,4,6,0,0,5,1954.0,3,1,281,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,0.0,8,2008,8,4,107900.0,7.496652438168283,1,54,8,4.007333185232471,11,5.417210896488447,281.0,1.896009490601854,0.0,0.0,0,0.6931471805599453,0.6931471805599453,0,11.588969419043872
790,4.0943445622221,3,4.382026634673881,9.40960098282706,1,1,0,2,0,4,0,4,2,2,0,5,6,8,1966,2007,1,1,6,6,1,5.062595033026967,3,3,1,3,2,1,3,6.343880434126331,6,0.0,5.579729825986222,832.0,1,4,1,4,6.883462586413092,7.013915474810528,0.0,7.643482907077201,0,0.0,2,1,5,0.6931471805599453,4,9,6,0,0,1,1966.0,0,2,444,3,3,2,4.897839799950911,5.1298987149230735,0.0,0.0,0.0,0.0,0,4,1,0.0,7,2007,8,4,187500.0,7.978996370854115,3,41,0,3.7376696182833684,14,5.4462583297409815,222.0,1.7661180757498596,5.71042701737487,0.0,0,0.6931471805599453,0.6931471805599453,1,12.141539457711714
